product_id,product_name,main_category,rating_num,rating_count_num,sentiment_score,sentiment_label,sentiment_confidence,dominant_topic,topic_score,matched_topic_words,review_length_chars
B08TDJNM3G,"E-COSMOS 5V 1.2W Portable Flexible USB LED Light (Colors May Vary, Small) - Set of 2 Pieces",Computers&Accessories,3.8,5958.0,1.0886621079036347,positive,0.18518518518518517,Price & Value,2,price,367
B06XSK3XL6,boAt Dual Port Rapid Car Charger (Qualcomm Certified) with Quick Charge 3.0 + Free Micro USB Cable - (Black),Electronics,4.3,38221.0,0.8677218312746247,positive,0.1411764705882353,Charging & Power,5,"charging, charger, charge",566
B07YNTJ8ZM,"Zebronics ZEB-COUNTY 3W Wireless Bluetooth Portable Speaker With Supporting Carry Handle, USB, SD Card, AUX, FM & Call Function. (Green)",Electronics,3.9,64705.0,0.8834766400145097,positive,0.0584070796460177,Charging & Power,29,"cable, charging, battery, charge, usb, type, charger, port",4075
B09KGV7WSV,"KINGONE Upgraded Stylus Pen, iPad Pencil, Ultra High Precision & Sensitivity, Palm Rejection, Prevents False ON/Off Touch, Power Display, Tilt Sensitivity, Magnetic Adsorption for iPad 2018 and Later",Electronics,4.3,17129.0,1.3308209261014037,positive,0.09236947791164658,Price & Value,8,"price, budget, affordable, worth, expensive",1804
B08DPLCM6T,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),Electronics,4.3,11976.0,1.2216944435630521,positive,0.208955223880597,Product Quality & Durability,2,quality,434
B07KR5P3YD,Zebronics Wired Keyboard and Mouse Combo with 104 Keys and a USB Mouse with 1200 DPI - JUDWAA 750,Computers&Accessories,3.9,17348.0,0.6396021490668313,positive,0.09090909090909091,Price & Value,6,"value, money, worth, cheap",603
B08FB2LNSZ,"JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless Earphones with Mic, 12.5mm Premium Earbuds with Pure Bass, BT 5.0, Dual Pairing, Type C & Voice Assistant Support (Black)",Electronics,3.7,87798.0,1.1908007519598598,positive,0.11254019292604502,Charging & Power,6,"battery, charging, charge, fast",2059
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",Electronics,4.2,24432.0,0.8251369970070347,positive,0.10638297872340426,Compatibility & Usability,5,"laptop, works, easy, phone",637
B01N6LU1VF,SanDisk Ultra Dual 64 GB USB 3.0 OTG Pen Drive (Black),Computers&Accessories,4.3,189104.0,0.7100716024967263,positive,0.03137254901960784,Compatibility & Usability,56,"mobile, device, android, phone, laptop, fit, compatible, easy",13239
B07XLML2YS,TP-Link Tapo 360° 2MP 1080p Full HD Pan/Tilt Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| Motion Detection| Sound and Light Alarm| Indoor CCTV (Tapo C200) White,Electronics,4.2,93112.0,0.5407575913134987,positive,0.05415162454873646,Compatibility & Usability,5,"easy, fit, phone, works, working",1913
B086WMSCN3,"boAt Airdopes 171 in Ear Bluetooth True Wireless Earbuds with Upto 13 Hours Battery, IPX4, Bluetooth v5.0, Dual Tone Finish with Mic (Mysterious Blue)",Electronics,3.9,47521.0,0.3113995776646092,positive,0.12121212121212122,Product Quality & Durability,6,"quality, working",1096
B003B00484,Duracell Plus AAA Rechargeable Batteries (750 mAh) Pack of 4,Electronics,4.3,27201.0,0.659828879073858,positive,0.06802721088435375,Charging & Power,8,"battery, charger, charging, charge",1060
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",Electronics,3.7,10962.0,0.4622501635210242,positive,0.1282051282051282,Product Quality & Durability,2,"working, quality",839
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Electronics,4.3,16299.0,-0.22645540682891913,negative,0.10256410256410256,Product Quality & Durability,1,quality,549
B003L62T7W,"Logitech B100 Wired USB Mouse, 3 yr Warranty, 800 DPI Optical Tracking, Ambidextrous PC/Mac/Laptop - Black",Computers&Accessories,4.3,31534.0,1.1468292773139113,positive,0.11956521739130435,Product Quality & Durability,3,"quality, working",635
B09P18XVW6,"Noise Pulse Buzz 1.69"" Bluetooth Calling Smart Watch with Call Function, 150 Watch Faces, 60 Sports Modes, Spo2 & Heart Rate Monitoring, Calling Smart Watch for Men & Women - Jet Black",Electronics,3.9,7571.0,0.795495128834866,positive,0.1171875,Compatibility & Usability,5,"fit, phone, compatible",823
B00LZLPYHW,"Classmate 2100117 Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages",OfficeProducts,4.4,6537.0,1.2443420336765103,positive,0.12903225806451613,Price & Value,4,"price, worth, cost",694
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,4.0,9377.0,0.9428090415820635,positive,0.1111111111111111,Charging & Power,5,"charging, fast",505
B00NNQMYNE,"AirCase Rugged Hard Drive Case for 2.5-inch Western Digital, Seagate, Toshiba, Portable Storage Shell for Gadget Hard Disk USB Cable Power Bank Mobile Charger Earphone, Waterproof (Black)",Computers&Accessories,4.5,21010.0,1.2567574357593625,positive,0.12149532710280374,Product Quality & Durability,6,"quality, sturdy, material",722
B0B217Z5VK,"Noise Buds VS402 Truly Wireless in Ear Earbuds, 35-Hours of Playtime, Instacharge, Quad Mic with ENC, Hyper Sync, Low Latency, 10mm Driver, Bluetooth v5.3 and Breathing LED Lights (Neon Black)",Electronics,3.9,3517.0,1.3348476249438292,positive,0.2,Product Quality & Durability,10,"quality, material, build, working",734
B07B88KQZ8,"JBL Go 2, Wireless Portable Bluetooth Speaker with Mic, JBL Signature Sound, Vibrant Color Options with IPX7 Waterproof & AUX (Blue)",Electronics,4.3,63899.0,0.7366144832006676,positive,0.09417040358744394,Price & Value,4,"price, budget, worth",1501
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),Electronics,4.2,12153.0,0.9607689228305227,positive,0.10256410256410256,Product Quality & Durability,6,"quality, working",1181
B07Z3K96FR,Robustrion Tempered Glass Screen Protector for iPad 10.2 inch 9th Gen Generation 2021 8th Gen 2020 7th Gen 2019,Computers&Accessories,4.1,5730.0,0.8340576562282991,positive,0.08695652173913043,Compatibility & Usability,2,easy,667
B0756CLQWL,"Redgear Pro Wireless Gamepad with 2.4GHz Wireless Technology, Integrated Dual Intensity Motor, Illuminated Keys for PC(Compatible with Windows 7/8/8.1/10 only)",Computers&Accessories,4.2,25488.0,1.3612278194595453,positive,0.12184873949579832,Product Quality & Durability,9,"working, quality, sturdy, stopped, build",1601
B004IO5BMQ,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop",Computers&Accessories,4.5,54405.0,1.1499778169998918,positive,0.08163265306122448,Charging & Power,8,"battery, usb, fast",1730
B09Z6WH2N1,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (White)",Electronics,4.2,1949.0,0.7863336509949341,positive,0.09923664122137404,Charging & Power,7,cable,908
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,Computers&Accessories,4.2,122478.0,1.3587324409735149,positive,0.20512820512820512,Compatibility & Usability,4,"working, easy",555
B01N4EV2TL,"Logitech MK240 Nano Wireless USB Keyboard and Mouse Set, 12 Function Keys 2.4GHz Wireless, 1000DPI, Spill-Resistant Design, PC/Mac, Black/Chartreuse Yellow",Computers&Accessories,4.3,7241.0,0.4029114820126901,positive,0.11038961038961038,Delivery & Packaging,5,"box, replacement, packaging",991
B08MZQBFLN,"Callas Multipurpose Foldable Laptop Table with Cup Holder | Drawer | Mac Holder | Table Holder Study Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (WA-27-Black)",Computers&Accessories,4.0,20457.0,0.762000762001143,positive,0.0967741935483871,Price & Value,3,"price, value, money",455
B0752LL57V,Casio MJ-12D 150 Steps Check and Correct Desktop Calculator,OfficeProducts,4.5,8610.0,1.1547005383792517,positive,0.20833333333333334,Price & Value,3,"price, worth, money",342
B08K4PSZ3V,"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (Grey)",Electronics,3.8,16557.0,0.8111071056538127,positive,0.07894736842105263,Price & Value,8,"price, worth, expensive, cost, money",1015
B09Z28BQZT,"Amazon Basics Multipurpose Foldable Laptop Table with Cup Holder, Brown",Computers&Accessories,3.9,1087.0,0.9830783046228486,positive,0.09395973154362416,Product Quality & Durability,7,"strong, quality, sturdy, durable, material",1032
B094DQWV9B,"Kanget [2 Pack] Type C Female to USB A Male Charger | Charging Cable Adapter Converter compatible for iPhone 14, 13, 12,11 Pro Max/Mini/XR/XS/X/SE, Samsung S20 ultra/S21/S10/S8/S9/MacBook Pro iPad (Grey)",Computers&Accessories,4.0,1540.0,0.7272727272727273,positive,0.06611570247933884,Charging & Power,14,"usb, type, charging, power, port, cable, lightning",875
B0BBMPH39N,"Amazon Basics Magic Slate 8.5-inch LCD Writing Tablet with Stylus Pen, for Drawing, Playing, Noting by Kids & Adults, Black",Computers&Accessories,4.1,401.0,0.45454545454545453,positive,0.09090909090909091,Product Quality & Durability,3,"quality, build",900
B097JQ1J5G,"Zebronics ZEB-90HB USB Hub, 4 Ports, Pocket Sized, Plug & Play, for Laptop & Computers",Computers&Accessories,3.4,9385.0,0.0,neutral,0.1232876712328767,Product Quality & Durability,7,"quality, material, strong, damaged",1009
B07YY1BY5B,"Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgraded LCD Display,IP68 Waterproof,Heart Rate Monitor,Sleep & Step Tracker,Call & Message Alerts & Long Battery Life (Jet Black)",Electronics,4.0,92588.0,0.9622504486493763,positive,0.18518518518518517,Price & Value,1,price,190
B08VRMK55F,"Zebronics Zeb Buds C2 in Ear Type C Wired Earphones with Mic, Braided 1.2 Metre Cable, Metallic Design, 10mm Drivers, in Line Mic & Volume Controller (Blue)",Electronics,3.4,3454.0,0.7395441611851465,positive,0.061488673139158574,Product Quality & Durability,7,"quality, working",2196
B08CHZ3ZQ7,"Redgear A-15 Wired Gaming Mouse with Upto 6400 DPI, RGB & Driver Customization for PC(Black)",Computers&Accessories,4.3,15790.0,0.9513295606470419,positive,0.0782122905027933,Price & Value,6,"cheap, expensive, price, value, worth",2341
B08SCCG9D4,"JBL Commercial CSLM20B Auxiliary Omnidirectional Lavalier Microphone with Battery for Content Creation, Voiceover/Dubbing, Recording (Black,Small)",Computers&Accessories,3.9,14969.0,0.41702882811414954,positive,0.15217391304347827,Compatibility & Usability,4,"works, working, phone",610
B0972BQ2RS,"Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1.7” Metal Body with Blood Oxygen Monitoring, Continuous Heart Rate, Full Touch & Multiple Watch Faces",Electronics,4.1,42139.0,1.2792042981336627,positive,0.13131313131313133,Charging & Power,6,"battery, power, charge",1385
B00ZRBWPA0,Eveready Red 1012 AAA Batteries - Pack of 10,Electronics,4.3,989.0,1.4288690166235207,positive,0.375,Product Quality & Durability,2,"durable, damage",167
B0B2DD66GS,"SanDisk Extreme microSD UHS I Card 128GB for 4K Video on Smartphones,Action Cams 190MB/s Read,90MB/s Write",Electronics,4.5,19624.0,0.8571946154145231,positive,0.08260869565217391,Compatibility & Usability,8,"phone, mobile, device, working, easy",1749
B09M869Z5V,Portronics MPORT 31C 4-in-1 USB Hub (Type C to 4 USB-A Ports) with Fast Data Transfer,Computers&Accessories,4.2,3201.0,0.4635863249727653,positive,0.05701754385964912,Charging & Power,8,"usb, port",1636
B07W6VWZ8C,"Infinity (JBL Fuze Pint, Wireless Ultra Portable Mini Speaker with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support for Mobiles (Black)",Electronics,4.1,30469.0,0.9,positive,0.11,Price & Value,3,price,636
B07Z1X6VFC,"AirCase Protective Laptop Bag Sleeve fits Upto 13.3"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers&Accessories,4.4,9940.0,1.231174022502185,positive,0.14736842105263157,Product Quality & Durability,4,quality,635
B07YL54NVJ,"Brand Conquer 6 in 1 with OTG, SD Card Reader, USB Type C, USB 3.0 and Micro USB, for Memory Card | Portable Card Reader | Compatible with TF, SD, Micro SD, SDHC, SDXC, MMC, RS-MMC, Micro SDXC",Computers&Accessories,4.3,7758.0,0.9,positive,0.09,Compatibility & Usability,9,"easy, connect, phone, laptop, working, device, works",697
B0759QMF85,"TP-Link AC750 Dual Band Wireless Cable Router, 4 10/100 LAN + 10/100 WAN Ports, Support Guest Network and Parental Control, 750Mbps Speed Wi-Fi, 3 Antennas (Archer C20) Blue, 2.4 GHz",Computers&Accessories,4.3,68409.0,0.4509560339299333,positive,0.02857142857142857,Compatibility & Usability,8,"device, connection, easy, working, laptop",4404
B00LM4X0KU,"Parker Quink Ink Bottle, Blue",OfficeProducts,4.3,3095.0,0.5933908290969266,positive,0.09859154929577464,Price & Value,3,"worth, cost",451
B08PFSZ7FH,STRIFF Laptop Stand Adjustable Laptop Computer Stand Multi-Angle Stand Phone Stand Portable Foldable Laptop Riser Notebook Holder Stand Compatible for 9 to 15.6” Laptops Black(Black),Computers&Accessories,4.2,903.0,1.0259783520851542,positive,0.14736842105263157,Compatibility & Usability,8,"laptop, working, mobile",667
B012MQS060,"Logitech MK215 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Compact Design, 2-Year Battery Life(Keyboard),5 Month Battery Life(Mouse) PC/Laptop- Black",Computers&Accessories,4.1,25771.0,0.30983866769659335,positive,0.042666666666666665,Charging & Power,14,"usb, port, type, battery",2625
B01MF8MB65,boAt Bassheads 225 in Ear Wired Earphones with Mic(Blue),Electronics,4.1,273189.0,1.6106953848079124,positive,0.0660377358490566,Product Quality & Durability,24,"quality, build, durable, stopped, long",8871
B00LHZWD0C,"Luxor 5 Subject Single Ruled Notebook - A4, 70 GSM, 300 pages",OfficeProducts,4.5,3785.0,1.211199849794464,positive,0.1065989847715736,Product Quality & Durability,9,"quality, sturdy, damage",1375
B08QDPB1SL,Duracell Chhota Power AA Battery Set of 10 Pcs,Electronics,4.4,2866.0,0.8962581595302719,positive,0.11475409836065574,Charging & Power,3,power,399
B07BRKK9JQ,"Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable)",Computers&Accessories,4.3,27223.0,0.6488856845230502,positive,0.06578947368421052,Delivery & Packaging,2,delivered,1036
B01EZ0X3L8,"SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)",Computers&Accessories,4.3,82356.0,1.1493915422653815,positive,0.14678899082568808,Compatibility & Usability,5,"connect, phone, mobile, fit, easy",765
B00LM4W1N2,Parker Classic Gold Gold Trim Ball Pen,OfficeProducts,4.3,5719.0,1.7669044171975445,positive,0.1951219512195122,Price & Value,6,"value, money, price, expensive",532
B0949SBKMP,"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes, 1.3"" Screen, 170+ Watch Faces, Sleep Monitor, Gesture, Camera & Music Control, IP68 & 7 Days Battery Life(Lightning Black)",Electronics,4.0,26880.0,1.0583005244258363,positive,0.09142857142857143,Price & Value,6,"price, value, money",1148
B08YD264ZS,"Tarkan Portable Folding Laptop Desk for Bed, Lapdesk with Handle, Drawer, Cup & Mobile/Tablet Holder for Study, Eating, Work (Black)",Computers&Accessories,4.3,1690.0,1.0,positive,0.10222222222222223,Product Quality & Durability,8,"broken, quality, material, strong, working, long",1605
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories,4.0,2766.0,0.0,neutral,0.08275862068965517,Charging & Power,22,"charging, cable, fast, charger, lightning, type, power",943
B00GZLB57U,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",Computers&Accessories,4.4,8372.0,2.301585822275002,positive,0.3783783783783784,Product Quality & Durability,4,"quality, build",239
B07V82W5CN,"HP USB Wireless Spill Resistance Keyboard and Mouse Set with 10m Working Range 2.4G Wireless Technology / 3 Years Warranty (4SC12PA), Black",Computers&Accessories,4.0,7113.0,0.9053574604251853,positive,0.11475409836065574,Compatibility & Usability,5,"working, easy, laptop, works",834
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories,4.3,20850.0,1.7795130420052185,positive,0.16666666666666666,Charging & Power,16,"charging, cable, fast, usb, battery",836
B08HD7JQHX,"HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing Youtube SmartPhones, Black",Computers&Accessories,3.3,2804.0,0.6390096504226938,positive,0.125,Price & Value,5,"worth, price, money, cost",798
B0B31FR4Y2,"Boult Audio Omega with 30dB ANC+ ENC, 32H Playtime, 45ms Latency Gaming Mode, Quad Mic Zen ENC, 3 Equalizer Modes, ANC, Type-C Fast Charging, IPX5 True Wireless in Ear Bluetooth Earbuds (Black)",Electronics,3.7,1986.0,0.8949569080679686,positive,0.12796208530805686,Compatibility & Usability,6,"works, connect, mobile, phone",1546
B09Y14JLP3,"STRIFF UPH2W Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (White)",Electronics,4.1,2451.0,1.4411533842457842,positive,0.23076923076923078,Product Quality & Durability,3,"quality, material, long",285
B09ZHCJDP1,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop",Computers&Accessories,5.0,23.0,1.4106912317171965,positive,0.10945273631840796,Product Quality & Durability,7,"working, quality, sturdy, long",1399
