amazon_record_id,product_id,product_name,main_category,sub_category,rating_num,rating_count_num,discount_percentage_num,estimated_revenue_proxy,review_length_chars,vader_compound_score,vader_sentiment_label,lda_topic_id,lda_topic_label,lda_topic_probability
784,B09N6TTHT6,"E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient Light Mini USB LED Light, LED Portable car Bulb, Indoor, Outdoor, Reading, Sleep (4 pcs)",Computers&Accessories,Accessories&Peripherals,4.2,241.0,10,21449.0,352,0.7933,positive,3,"Topic 3: Charging, Cables & Connectivity",0.5338190175202632
785,B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories,Accessories&Peripherals,4.4,184.0,51,178480.0,555,0.9686,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9841635119385653
786,B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Olive Green),Electronics,"Headphones,Earbuds&Accessories",3.8,14629.0,57,19003071.0,5575,0.9976,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.6884521887004275
787,B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)",Computers&Accessories,Accessories&Peripherals,4.2,1528.0,77,351440.0,1046,0.9926,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9887848373690736
788,B07DKZCZ89,"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer for Earphones, Headset, Pen Drives, SD Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green",Electronics,"Headphones,Earbuds&Accessories",4.3,15032.0,76,1788808.0,855,0.9962,positive,1,"Topic 1: Value, Usability & Everyday Products",0.460328038551703
789,B08GYG6T12,"SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Recording, 10Y Warranty",Electronics,Accessories,4.4,69585.0,44,31243665.0,616,0.5574,positive,3,"Topic 3: Charging, Cables & Connectivity",0.7518398237773486
790,B09BN2NPBD,"DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging & More",Electronics,Mobiles&Accessories,4.1,14371.0,51,24416329.0,1019,0.8839,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9867327975505324
791,B00J4YG0PC,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",OfficeProducts,OfficePaperProducts,4.4,3182.0,22,1785102.0,557,0.9915,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9789944355509625
792,B073BRXPZX,"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse for Comfortable All-Day Grip (GX30M39704)",Computers&Accessories,Accessories&Peripherals,4.4,25886.0,51,7481054.0,1137,0.9949,positive,1,"Topic 1: Value, Usability & Everyday Products",0.7213658177547754
793,B08LHTJTBB,"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",Computers&Accessories,Accessories&Peripherals,4.4,4736.0,70,2836864.0,2124,0.9968,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9582611608322112
794,B07VTFN6HM,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black",Computers&Accessories,ExternalDevices&DataStorage,4.4,73005.0,24,408754995.0,2955,0.9956,positive,1,"Topic 1: Value, Usability & Everyday Products",0.48611344512327004
795,B008QS9J6Y,"Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - (Black, HD 720p/30fps)",Computers&Accessories,Accessories&Peripherals,4.3,20398.0,23,40592020.0,2090,0.9964,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.6495257583536729
796,B09M8888DM,Portronics MPORT 31 4 Ports USB Hub (USB A to 4 USB-A Ports 4 in 1 Connector USB HUB(Grey),Computers&Accessories,Accessories&Peripherals,4.3,2125.0,38,1060375.0,2848,0.959,positive,1,"Topic 1: Value, Usability & Everyday Products",0.5534860195347119
797,B07Z1YVP72,"AirCase Protective Laptop Bag Sleeve fits Upto 15.6"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers&Accessories,Accessories&Peripherals,4.3,11330.0,55,5087170.0,449,0.9834,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9685663839447204
798,B082FTPRSK,Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Dual USB Port Extension (Black),Computers&Accessories,Accessories&Peripherals,4.2,27441.0,50,27413559.0,1660,0.9938,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9053643109747515
799,B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories,Accessories&Peripherals,4.3,255.0,77,17595.0,826,0.9675,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9827002057888837
800,B01KK0HU3Y,HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Modern Gold),Computers&Accessories,Accessories&Peripherals,4.2,23174.0,40,20833426.0,666,0.9243,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8509851302139897
801,B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),MusicalInstruments,Microphones,3.8,20218.0,32,9664204.0,3588,0.998,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.600679088789538
802,B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel),Computers&Accessories,Accessories&Peripherals,4.3,11074.0,44,15492526.0,771,0.9716,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9804725681439571
803,B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories,Accessories&Peripherals,4.5,74976.0,73,14920224.0,1254,0.9387,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9912948896180817
